datetime,stock_code,exchange_code,product_type,expiry_date,strike_price,spot_price,callRight,callOpen,callHigh,callLow,callClose,callVolume,callOI,putRight,putOpen,putHigh,putLow,putClose,putVolume,putOI
2024-01-02 10:59:00,NIFFIN,NFO,Options,09-JAN-24,21400,21478.55,Call,161.45,161.45,159.05,160.1,2080,195040,Put,163.35,164.85,163.35,163.9,1600,180760
2024-01-02 11:13:00,NIFFIN,NFO,Options,02-JAN-24,20800,21467.35,Call,555,555,555,555,0,223960,Put,.6,.6,.55,.6,95800,3081040
2024-01-02 11:13:00,NIFFIN,NFO,Options,02-JAN-24,21100,21467.35,Call,256.55,256.55,256.1,256.1,320,19880,Put,1.5,1.6,1.45,1.6,443800,6270520
2024-01-02 11:13:00,NIFFIN,NFO,Options,02-JAN-24,21400,21467.35,Call,11.7,11.8,10.95,11.45,1667480,15287320,Put,54.8,57.9,54.7,56.7,685480,5948720
2024-01-02 11:13:00,NIFFIN,NFO,Options,09-JAN-24,21400,21467.35,Call,158.25,158.25,156.95,157.2,8280,199760,Put,166.2,168,166.2,167.9,1040,180000
2024-01-02 11:43:00,NIFFIN,NFO,Options,02-JAN-24,20800,21489.0,Call,542.9,542.9,542.1,542.1,2000,224240,Put,.45,.45,.45,.45,217440,3430000
2024-01-02 11:43:00,NIFFIN,NFO,Options,02-JAN-24,21100,21489.0,Call,243.75,250.6,243.65,250.6,440,19560,Put,1.1,1.15,.95,.95,534920,6072640
2024-01-02 11:43:00,NIFFIN,NFO,Options,02-JAN-24,21400,21489.0,Call,6.85,8.2,6.85,8.2,3817360,17783200,Put,63.6,64.9,54.8,54.8,1406040,5864400
2024-01-02 11:43:00,NIFFIN,NFO,Options,09-JAN-24,21400,21489.0,Call,151.2,155.25,151.2,155.25,1640,208280,Put,171.15,171.25,166.6,166.6,2840,197960
2024-01-02 11:53:00,NIFFIN,NFO,Options,02-JAN-24,20800,21490.3,Call,555.05,555.05,554.1,554.1,40,219960,Put,.4,.4,.35,.35,10840,3441440
2024-01-02 11:53:00,NIFFIN,NFO,Options,02-JAN-24,21100,21490.3,Call,258,258,255.45,255.45,160,19400,Put,.95,.95,.9,.9,67720,5949840
2024-01-02 11:53:00,NIFFIN,NFO,Options,02-JAN-24,21400,21490.3,Call,8.85,9,8.05,8.5,1657200,18061760,Put,52.5,55.7,51.5,53.9,488520,5952040
2024-01-02 11:53:00,NIFFIN,NFO,Options,09-JAN-24,21400,21490.3,Call,153.75,153.75,152.25,152.3,2640,210120,Put,164.95,167.4,164.65,167.4,2920,203920
2024-01-02 12:17:00,NIFFIN,NFO,Options,02-JAN-24,20800,21520.4,Call,578.25,578.25,578.25,578.25,0,219960,Put,.35,.35,.35,.35,6360,3445680
2024-01-02 12:17:00,NIFFIN,NFO,Options,02-JAN-24,21100,21520.4,Call,263,275,263,268.65,9720,21040,Put,.7,.7,.55,.55,808440,5984600
2024-01-02 12:17:00,NIFFIN,NFO,Options,02-JAN-24,21400,21520.4,Call,13,14.15,11.15,11.25,8817840,18339680,Put,47.3,47.3,39.8,44.8,3536000,6453640
2024-01-02 12:17:00,NIFFIN,NFO,Options,09-JAN-24,21400,21520.4,Call,159.4,165.5,159.4,160.55,17280,223480,Put,158.2,158.2,152.2,153.45,12440,207120
2024-01-02 13:03:00,NIFFIN,NFO,Options,02-JAN-24,20800,21485.1,Call,545,545,545,545,0,219960,Put,.35,.35,.3,.3,57720,3602920
2024-01-02 13:03:00,NIFFIN,NFO,Options,02-JAN-24,21100,21485.1,Call,247.9,247.9,243.8,247,880,17040,Put,.75,.95,.75,.9,1036600,5359760
2024-01-02 13:03:00,NIFFIN,NFO,Options,02-JAN-24,21400,21485.1,Call,5.6,5.9,4.95,4.95,5834320,21370400,Put,57.15,60.8,55.45,59.65,1444200,6492840
2024-01-02 13:03:00,NIFFIN,NFO,Options,09-JAN-24,21400,21485.1,Call,152.8,154.65,149.8,150.2,8400,230560,Put,166.6,170.15,165.8,168.45,3520,213880
2024-01-02 13:45:00,NIFFIN,NFO,Options,02-JAN-24,20800,21511.65,Call,554,554,553,553,19960,77720,Put,.3,.35,.3,.3,19000,3519520
2024-01-02 13:45:00,NIFFIN,NFO,Options,02-JAN-24,21100,21511.65,Call,255,255,255,255,0,15600,Put,.65,.65,.6,.65,41800,5692200
2024-01-02 13:45:00,NIFFIN,NFO,Options,02-JAN-24,21400,21511.65,Call,4.5,4.5,4.3,4.35,1264240,23042240,Put,50.1,51.5,50.1,51.1,339720,6614760
2024-01-02 13:45:00,NIFFIN,NFO,Options,09-JAN-24,21400,21511.65,Call,157.75,157.95,156.7,156.7,520,212960,Put,161.1,162,161.1,161.8,440,205680
2024-01-02 13:46:00,NIFFIN,NFO,Options,02-JAN-24,20800,21510.0,Call,553,553,550.35,550.35,22880,77720,Put,.3,.35,.3,.35,36920,3519520
2024-01-02 13:46:00,NIFFIN,NFO,Options,02-JAN-24,21100,21510.0,Call,252.75,252.75,252.75,252.75,0,15600,Put,.65,.7,.65,.7,301720,5692200
2024-01-02 13:46:00,NIFFIN,NFO,Options,02-JAN-24,21400,21510.0,Call,4.35,4.55,4.05,4.2,2558760,23042240,Put,50.85,52.75,50.7,51.75,493320,6614760
2024-01-02 13:46:00,NIFFIN,NFO,Options,09-JAN-24,21400,21510.0,Call,156.9,156.9,156.4,156.85,280,212960,Put,161.35,162.35,161.35,162.35,1280,205680
2024-01-02 13:48:00,NIFFIN,NFO,Options,02-JAN-24,20800,21510.95,Call,554.75,554.75,554.75,554.75,0,15560,Put,.35,.35,.35,.35,10840,3514800
2024-01-02 13:48:00,NIFFIN,NFO,Options,02-JAN-24,21400,21510.95,Call,4.45,4.55,4.3,4.45,1437720,23179720,Put,50.05,50.95,48.95,50,283120,6611000
2024-01-02 13:48:00,NIFFIN,NFO,Options,09-JAN-24,21400,21510.95,Call,157.85,157.95,157.55,157.55,880,213760,Put,160.35,161.3,160.25,161.3,2080,205760
2024-01-02 13:51:00,NIFFIN,NFO,Options,02-JAN-24,20800,21516.35,Call,554.5,554.7,554.5,554.7,320,15400,Put,.35,.35,.3,.35,60120,3720320
2024-01-02 13:51:00,NIFFIN,NFO,Options,02-JAN-24,21400,21516.35,Call,4.55,4.7,4.35,4.4,1972400,23375320,Put,50.05,50.25,48.5,49.9,354880,6620480
2024-01-02 13:51:00,NIFFIN,NFO,Options,09-JAN-24,21400,21516.35,Call,155.9,157,155.75,157,1320,214720,Put,160.85,160.85,160.1,160.1,40,205400
2024-01-02 14:03:00,NIFFIN,NFO,Options,02-JAN-24,20800,21510.75,Call,544.85,544.85,544.85,544.85,0,14600,Put,.3,.3,.25,.25,153800,3625560
2024-01-02 14:03:00,NIFFIN,NFO,Options,02-JAN-24,21100,21510.75,Call,252.75,252.75,245.15,245.15,2800,17040,Put,.6,.8,.6,.8,1208560,6108520
2024-01-02 14:03:00,NIFFIN,NFO,Options,02-JAN-24,21400,21510.75,Call,3.65,3.65,2.95,2.95,5995720,24237320,Put,51.6,57,51.4,57,1200040,6385480
2024-01-02 14:03:00,NIFFIN,NFO,Options,09-JAN-24,21400,21510.75,Call,155.5,155.75,153.35,153.35,6680,214720,Put,162,165.7,162,164.9,5800,208240
2024-01-02 14:15:00,NIFFIN,NFO,Options,02-JAN-24,20800,21525.0,Call,559.15,559.15,559.15,559.15,0,14320,Put,.25,.3,.25,.3,21520,3590720
2024-01-02 14:15:00,NIFFIN,NFO,Options,02-JAN-24,21100,21525.0,Call,259.85,259.85,258.4,258.4,40,17520,Put,.55,.55,.5,.5,216440,5857640
2024-01-02 14:15:00,NIFFIN,NFO,Options,02-JAN-24,21400,21525.0,Call,4.8,4.85,4.25,4.45,5274000,24587280,Put,45.75,47.1,45.4,46.3,749640,6569040
2024-01-02 14:15:00,NIFFIN,NFO,Options,09-JAN-24,21400,21525.0,Call,160.5,160.55,159.2,159.8,6720,198640,Put,151.1,152.95,151.1,152.15,6640,198120
2024-01-02 14:16:00,NIFFIN,NFO,Options,02-JAN-24,20800,21521.35,Call,559.7,559.7,559.7,559.7,0,14320,Put,.25,.3,.25,.3,18880,3590720
2024-01-02 14:16:00,NIFFIN,NFO,Options,02-JAN-24,21400,21521.35,Call,4.3,4.9,4.25,4.35,4025440,24587280,Put,46.45,47.95,45.4,47.95,646680,6569040
2024-01-02 14:16:00,NIFFIN,NFO,Options,09-JAN-24,21400,21521.35,Call,159.15,160.35,158.75,159.9,2080,198640,Put,152.45,153.8,152.45,153.3,1160,198120
2024-01-02 14:22:00,NIFFIN,NFO,Options,02-JAN-24,20800,21513.05,Call,545,545,545,545,0,13680,Put,.2,.2,.2,.2,310720,3589800
